Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
53.17920558,0.204624481,15.24175461,-2.128872986,15.39107062
53.18923458,3.09256897,18.45317642,0.189954987,18.71148807
53.19926258,6.162235565,20.2516864,0.3065625,21.17068562
53.20929158,7.837851105,16.62263306,0.732875977,18.39241547
53.21932058,7.348967743,8.580007782,0.359103241,11.30277911
53.22934958,5.16006958,3.27503952,-0.052840118,6.1118732
53.23937858,2.909649353,1.739682312,0.164058838,3.394034356
53.24940758,1.687590637,2.078876953,0.500110016,2.723931272
53.25943558,0.843795319,2.6701474,1.570833435,3.210793571
53.26946458,-0.437240753,3.30078598,2.272873535,4.031416832
53.27949358,-0.722846832,4.668940887,2.36118988,5.281735908
53.28952258,-0.4552034,6.843618622,1.730700989,7.073729701
53.29955158,0.096848602,8.719367981,1.740730133,8.891956986
53.30957958,1.139729919,11.89800797,3.910917206,12.57604275
53.31960858,4.03096756,19.56551331,6.517147522,21.01264434
53.32963758,5.253175964,24.15332291,2.015408936,24.80001489
53.33966658,1.150357819,19.88000931,-5.814957733,20.74492291
53.34969558,-1.721719666,13.80504227,-5.478008423,14.95165833
53.35972458,-2.479294281,10.64720901,-2.615061951,11.24048526
53.36975258,-2.346969452,8.606951752,-1.584904175,9.060894289
53.37978158,-1.401086426,7.887996826,-1.269210663,8.111376752
53.38981058,-0.262254639,7.88635025,-0.816252594,7.932815771
53.39983958,-0.109572144,7.334597626,-0.312550049,7.342071637
53.40986858,-0.223335571,7.007378082,0.394579468,7.022030997
53.41989758,-0.047900391,7.235054626,0.742905121,7.273253599
53.42992558,0.073946228,7.522007904,0.657432861,7.551045551
53.43995458,0.142952728,7.848778381,0.074395294,7.850432614
53.44998358,0.310604096,8.011789398,-0.561931458,8.037475426
53.46001258,0.419278107,8.190966797,-0.883612518,8.24915161
53.47004158,0.445623322,8.701405334,-1.021924896,8.772534721
53.48007058,0.300125885,8.720266113,-1.379980316,8.833881497
53.49009858,0.106578369,8.525970154,-1.667232971,8.688106341
53.50012758,0.009879456,8.397537231,-1.772763519,8.582623122
53.51015696,-0.089214478,8.156239014,-1.51874176,8.296913318
53.52018596,-0.126936035,7.806266785,-1.107097778,7.88540293
53.53021496,-0.052391052,7.788453827,-0.690214691,7.819153033
53.54024396,0.059127045,8.007149048,-0.22932312,8.010650471
53.55027196,0.029338989,8.306975555,-0.007933502,8.307031154
53.56030096,-0.048648834,8.666378174,-0.176483002,8.668311462
53.57032996,-0.088466034,9.187893677,-0.651894379,9.211415892
53.58035896,-0.088615723,9.69294342,-1.028960266,9.74780817
53.59038796,-0.108075256,10.02465363,-1.17011673,10.09329152
53.60041696,-0.314046936,10.16985168,-1.25663681,10.25200687
53.61044496,-0.325423279,10.20697449,-1.027613068,10.2637331
53.62047396,0.375718689,10.67535049,-0.346679077,10.68758434
53.63050296,0.565523987,11.01020416,0.206420746,11.02665056
53.64053196,0.266445923,11.39789795,0.084873505,11.40132776
53.65056096,-0.047002258,12.30845444,-0.625399475,12.32442227
53.66058996,-0.770597534,12.99896851,-1.834135895,13.15032537
53.67061796,-1.530267792,13.07680664,-2.019300842,13.31999127
53.68064696,-1.903591461,13.01169205,-0.939745789,13.18373667
53.69067596,-2.238445129,13.30253723,0.380059662,13.49490936
53.70070496,-2.714754639,13.58949051,0.977467346,13.89242914
53.71073396,-3.126248932,13.69726639,0.825982361,14.07376232
53.72076296,-3.212769012,13.72570724,0.312100983,14.10015359
53.73079096,-2.811453552,13.88677231,0.03861969,14.16856407
53.74081996,-1.872905273,13.90233994,0.107925568,14.02834551
53.75084896,-0.898282013,13.46764389,0.379460907,13.50290091
53.76087796,-0.077538757,12.65318756,0.424068146,12.66052927
53.77090696,0.722846832,11.64024399,0.247585144,11.66529408
53.78093596,1.708247681,11.03639969,0.412093048,11.17542164
53.79096396,2.589764557,11.2247081,0.804127808,11.547622
53.80099296,2.683769073,11.70925049,0.392483826,12.0192848
53.81102196,2.50519043,12.32536926,0.661923523,12.59479453
53.82105096,2.192041626,12.40665024,1.505419464,12.68843191
53.83107996,2.194885712,12.81874329,1.966610413,13.15314636
53.84110896,2.342628479,13.20703583,1.62636795,13.51143132
53.85113696,2.652484131,13.52377716,0.700094147,13.79921565
53.86116596,2.925067291,13.97508865,-1.035845947,14.31544964
53.87119496,3.108735352,14.30455353,-2.874472504,14.91801191
53.88122396,3.196452942,14.32850372,-3.566333771,15.10768238
53.89125296,3.07385788,13.44713654,-2.882855072,14.09201677
53.90128096,2.503244476,12.03272781,-1.302740936,12.35920327
53.91130996,2.096689911,10.63343765,0.245489502,10.84095798
53.92133896,1.726060638,9.754315796,1.448687439,10.01122656
53.93136796,1.429676971,8.976233826,2.214195557,9.355181019
53.94139696,0.573906555,8.499026184,1.288370819,8.61526054
53.95142596,-0.632285156,7.457791443,1.454824677,7.624628028
53.96145396,-0.369880829,6.839726715,2.099384308,7.164222766
53.97148296,-0.30192215,6.965614929,-0.019758911,6.972183212
53.98151196,-0.380508728,6.8332901,-0.398171997,6.855449031
53.99154096,-0.324674835,6.672225037,-0.043709106,6.680262807
54.00156996,-0.373623047,6.461463318,0.484542389,6.490368535
54.01159896,0.054486694,6.088439026,0.19429596,6.091782128
54.02162696,0.542322235,5.658982086,0.013771362,5.684925796
54.03165596,1.148561554,5.323379974,-0.213605804,5.450063801
54.04168496,1.829046478,5.03492981,-0.418379974,5.373171411
54.05171396,1.817370758,4.349954224,-0.497864685,4.740549279
54.06174296,1.569935303,3.677702179,-0.537382507,4.034720577
54.07177196,1.613644409,3.095862122,-1.121318207,3.666819477
54.08179996,1.479822693,2.736160126,-1.895358582,3.642640744
54.09182896,1.041085052,2.507585449,-2.324815521,3.574438429
54.10185796,0.505947876,2.456541595,-2.808609467,3.765483634
54.11188696,-0.246537323,3.085383911,-3.341052246,4.554448885
54.12191596,-1.063837738,4.042942657,-4.499942322,6.142199684
54.13194496,-1.680704956,5.10513382,-5.584137726,7.750468025
54.14197296,-1.890568542,6.635700989,-6.862479401,9.731413081
54.15200196,-2.182311859,8.766519928,-8.537346497,12.42982872
54.16203096,-2.889591064,11.06319397,-9.26827652,14.71886364
54.17205996,-3.602109375,13.64322876,-8.548573151,16.4982116
54.18208896,-3.335813141,16.31876495,-7.220684509,18.15400847
54.19211696,-2.846031647,17.54112305,-6.293213196,18.85193428
54.20214596,-2.63736557,16.24930939,-5.633085938,17.39906348
54.21217496,-2.737357635,13.58544891,-4.777914276,14.65899089
54.22220396,-2.423759766,11.13324829,-4.588558044,12.28326886
54.23223296,-1.716779938,8.874146118,-5.191204834,10.42335888
54.24226196,-1.184786224,6.732100525,-7.226372681,9.947128128
54.25228996,-0.164507904,5.409151611,-8.448281708,10.03291821
54.26231896,1.214424591,5.76975174,-8.957223358,10.72365201
54.27234796,2.147883453,8.577463074,-9.186247101,12.75042791
54.28237696,1.968855743,11.90339676,-8.359815674,14.67834342
54.29240596,1.401834869,14.73101669,-5.743406525,15.87308137
54.30243496,2.627186737,16.79417633,-1.629361725,17.07633709
54.31246296,5.287005615,18.06383606,-0.892294464,18.84279149
54.32249196,6.115233307,16.92365707,-0.748293915,18.0101691
54.33252096,5.01142868,11.24446701,0.927621002,12.34556343
54.34254996,4.414619751,5.4292099,1.066532135,7.078324553
54.35257896,3.775748291,2.576292572,0.53004776,4.601576817
54.36260796,2.567311249,1.855092316,-0.034727783,3.167595392
54.37263596,1.264270935,2.311343536,0.149089966,2.63873412
54.38266496,0.084574127,3.338657227,0.919837189,3.464085061
54.39269396,-0.126486969,5.200186157,1.314865723,5.36533381
54.40272296,0.084125061,7.783963165,1.267564087,7.886943533
54.41275196,0.435145111,9.918524323,2.209405518,10.17093647
54.42278096,0.84484314,11.3785881,3.872746582,12.04924036
54.43280896,2.511477356,15.88481735,5.942941589,17.14507205
54.44283796,4.487368469,20.79655334,4.18769165,21.68340075
54.45286696,2.417772217,19.88569748,-2.824027405,20.23021793
54.46289596,-0.88810318,14.88399857,-5.021607513,15.73336209
54.47292496,-2.008822632,11.61943726,-2.746338959,12.10739725
54.48295296,-1.597028961,10.17973114,-2.108066254,10.51766946
54.49298196,-0.869990845,9.267677765,-1.600471802,9.445011658
54.50301096,-0.492924957,8.660540314,-0.599203949,8.695227364
54.51304,0.015867004,8.508606262,0.021704865,8.50864874
54.523069,0.107775879,8.334218903,0.349972229,8.342259941
54.533098,0.294437714,8.111631775,0.405806122,8.127111555
54.543126,0.613424377,8.050858154,0.311951294,8.080217825
54.553155,0.580492859,8.009993134,0.231418762,8.034333613
54.563184,0.571661224,8.114625549,-0.219293976,8.137692192
54.573213,0.519419861,8.131540375,-0.605191498,8.170557056
54.583242,0.260757752,7.970774689,-0.865799561,8.021898318
54.593271,0.04445755,8.064030762,-1.1864328,8.150962605
54.603299,-0.111667786,8.152796173,-1.422042847,8.276639475
54.613328,-0.317190399,8.04202652,-1.168021088,8.132593286
54.623357,-0.54172348,7.955207062,-0.879271545,8.021963736
54.633386,-0.646505585,7.780670013,-0.922830963,7.861832631
54.643415,-0.678089905,7.612270203,-1.010099487,7.708875698
54.653443,-0.758772125,7.60209137,-0.946481781,7.698269682
54.663472,-0.663121033,7.854466553,-1.17011673,7.968785823
54.673501,-0.893791351,8.26670929,-0.963695984,8.3705469
54.68353,-0.84244812,8.740923157,-0.647254028,8.805248108
54.693559,-0.780626679,9.194629669,-0.516276398,9.242139043
54.703588,-0.851279755,9.604627075,-0.753383331,9.671666088
54.713616,-0.77927948,10.01267853,-1.040037231,10.09666704
54.723645,-0.692010956,10.22867935,-0.965941315,10.29746586
54.733674,-0.620908814,10.26295807,-0.514779511,10.29460218
54.743703,-0.177680512,10.66277664,-0.203127594,10.6661913
54.753732,0.076940002,11.27994324,-0.415236511,11.2878457
54.763761,-0.199684753,11.67317551,-0.662821655,11.69368346
54.773789,-0.670156403,12.0116217,-0.815953217,12.05794117
54.783818,-1.048569489,12.37147339,-1.257534943,12.47935278
54.793847,-1.523531799,12.51652176,-1.409618683,12.68745408
54.803876,-1.852098541,12.55469238,-0.971030731,12.72766556
54.813905,-1.990560608,13.07186691,0.05852829,13.22268739
54.823934,-2.409090271,13.82001114,0.568517761,14.03993007
54.833962,-2.385888519,14.54076233,0.262554016,14.7375428
54.843991,-1.854044495,14.42161011,0.030835876,14.54033252
54.85402,-1.109642487,14.41966415,-0.201331329,14.46369784
54.864049,-0.753832398,14.29736847,-0.141006775,14.31792203
54.874078,-0.17438736,13.75579468,-0.012274475,13.7569055
54.884106,0.503702545,13.00675232,-0.032183075,13.0165417
54.894135,0.796942749,11.85295166,-0.048199768,11.87981077
54.904164,1.080153809,10.83357147,0.315394135,10.89185368
54.914193,1.38192627,10.79315552,0.54531601,10.89492064
54.924222,1.193019104,11.43352386,0.264799347,11.49864693
54.934251,0.991388397,11.72362061,0.540226593,11.77785956
54.944279,1.016236725,11.86896835,0.936302948,11.94913428
54.954308,1.128802643,12.35560638,1.395697632,12.48531843
54.964337,1.214723969,12.86140457,1.407373352,12.99507528
54.974366,1.229094086,12.95016998,0.479303284,13.01719273
54.984395,1.429377594,13.36346054,-1.178798676,13.49128475
54.994424,1.926942902,14.1616008,-2.848576355,14.57320944
55.004452,2.229912872,14.24886932,-3.136876831,14.75949812
55.014481,2.336491241,13.61059662,-2.377805328,14.0129044
55.02451,2.54021759,12.63387772,-0.832868042,12.91360681
55.034539,2.510728912,11.13070358,0.738115082,11.43420901
55.044568,2.415377197,10.13018417,1.568588104,10.53162604
55.054596,1.704655151,9.65432373,1.346150665,9.895652454
55.064625,0.81550415,8.372838593,1.261726227,8.506551956
55.074654,0.542172546,7.467820587,1.863325195,7.715845785
55.084683,0.221539307,7.223678284,0.724194031,7.263268177
55.094712,-0.777782593,6.523434448,0.866697693,6.626560771
55.104741,-0.929267578,6.229296112,1.258133698,6.422660561
55.114769,-0.558638306,6.309828644,0.210013275,6.337990206
55.124798,-0.202528839,6.191125488,0.154927826,6.196374373
55.134827,0.024399261,5.896388397,0.543220367,5.921408601
55.144856,0.580642548,5.662125549,0.367485809,5.703670513
55.154885,1.006656647,5.340145111,0.093405762,5.435000648
55.164914,1.193019104,4.702920227,-0.268242188,4.859290804
55.174942,1.400337982,3.839815063,-0.805325317,4.165774244
55.184971,1.343456268,2.943179626,-1.271006927,3.476009158
55.195,1.226699066,2.304008789,-1.407223663,2.965387924
55.205029,1.080902252,1.99385376,-1.634151764,2.795398805
55.215058,0.751138001,1.899400177,-2.139201508,2.957720815
55.225086,0.23516098,2.103425903,-2.265688477,3.100491169
55.235115,-0.299826508,2.614163818,-3.353027344,4.262222516
55.245144,-0.551004181,3.854035492,-4.606371002,6.031239424
55.255173,-0.87403244,5.727838898,-6.275849304,8.541566345
55.265202,-1.686692505,8.025411072,-8.431815948,11.76212883
55.275231,-2.62449234,11.33413055,-9.514364777,15.02909221
55.285259,-3.561843109,15.1011969,-8.503666534,17.69308392
55.295288,-3.865411835,18.52472763,-6.504124603,20.01026185
55.305317,-3.193608856,20.28147446,-5.450914764,21.24264144
55.315346,-3.031046906,18.52278168,-5.260510712,19.49240004
55.325375,-2.92985733,14.8423851,-4.385729828,15.7516693
55.335404,-2.627336426,11.65955383,-4.215234375,12.67344835
55.345432,-2.430944824,9.09269165,-4.901856537,10.61200884
55.355461,-2.099833374,6.972949677,-6.484216003,9.750712003
55.36549,-1.416803741,5.700894928,-7.904312897,9.848131711
55.375519,-0.416733398,6.014043732,-9.064101105,10.88578511
55.385548,0.70668045,7.322173462,-8.321195984,11.10657121
55.395576,1.153800659,8.51594101,-6.161038055,10.5740672
55.405605,1.111438751,10.04965164,-4.528832245,11.07885895
55.415634,1.716929626,12.42027191,-2.261946259,12.74077716
55.425663,3.187770996,14.95450195,-0.708476715,15.3068923
55.435692,5.691763916,17.78227158,-1.208137665,18.71002286
55.445721,7.04629715,17.96459244,-1.506467285,19.35578282
55.455749,6.619833984,13.02441559,0.82373703,14.63339148
55.465778,5.533842316,7.309150543,1.05306015,9.22800239
55.475807,3.758384399,4.360731812,0.378113709,5.769263835
55.485836,2.305655365,3.446433105,0.988394623,4.26273055
55.495865,1.025816803,3.883374481,2.467618561,4.714025757
55.505893,-0.082179108,4.977299652,3.011287994,5.817913768
55.51592196,-0.445174255,6.606661377,2.135159912,6.957374686
55.52595096,-0.357756043,7.494614868,2.200573883,7.81919221
55.53597996,-0.078586578,8.350534973,3.186423798,8.938171335
55.54600896,1.074765015,12.67893402,4.763843536,13.58693096
55.55603796,2.662363586,18.42548401,4.42644516,19.13583177
55.56606596,0.518821106,19.99856277,-3.531755676,20.31464956
55.57609496,-2.752476196,16.55557251,-8.959768066,19.02473522
55.58612396,-3.374133453,12.50604355,-5.673052826,14.14105478
55.59615296,-2.721490631,10.05563919,-2.518363037,10.71748773
55.60618196,-1.336869965,8.644673309,-1.900597687,8.951528891
55.61620996,-0.356708221,7.776778107,-1.483115845,7.9249701
55.62623896,0.142653351,7.442672882,-0.315543823,7.45072463
55.63626796,0.434246979,7.104975128,0.588426361,7.142512695
55.64629696,0.473315735,6.934479675,1.241967316,7.060702441
55.65632596,0.615070953,6.899153137,1.477128296,7.082269007
55.66635496,0.696651306,7.047943726,1.327289886,7.205590347
55.67638296,0.745749207,7.361092529,0.790506134,7.440882008
55.68641196,1.036145325,7.797135773,0.317190399,7.872072989
55.69644096,1.212927704,8.366851044,-0.317639465,8.460276877
55.70646996,1.096469879,8.637488251,-1.161135406,8.783887802
55.71649896,0.860261078,8.323740692,-1.654359741,8.530041875
55.72652796,0.536484375,8.191116486,-1.85344574,8.415311395
55.73655596,0.41299118,8.211025085,-1.857038269,8.428528092
55.74658496,0.394729157,8.515791321,-1.562750244,8.666989169
55.75661396,0.170196075,8.593030701,-1.154998169,8.67197579
55.76664296,0.025596771,8.401429138,-0.452509003,8.413645533
55.77667196,-0.179327087,8.252039795,0.203426971,8.256494505
55.78669996,-0.529598694,8.45157486,0.210013275,8.470755454
55.79672896,-0.708327026,9.151070251,-0.289198608,9.182997863
55.80675796,-0.653091888,9.950557709,-0.633183289,9.99204928
55.81678696,-0.730780335,10.2280806,-0.65413971,10.27499739
55.82681596,-0.837957459,10.1975441,-0.597407684,10.24934019
55.83684496,-0.726289673,10.2532283,-0.395178223,10.28651317
55.84687296,-0.463286591,10.51802765,0.010927277,10.52823155
55.85690196,-0.337997131,10.9513765,0.088466034,10.95694827
55.86693096,-0.668060761,11.42738663,-0.343236237,11.45204267
55.87695996,-0.958157501,12.17029175,-0.743653565,12.23058002
55.88698896,-1.299747162,12.7840155,-1.309027863,12.91642168
55.89701696,-1.606758728,13.18578003,-1.952689362,13.42607405
55.90704596,-1.53041748,13.44908249,-2.14009964,13.70401488
55.91707496,-1.53041748,13.47737366,-0.967887268,13.59847727
55.92710396,-1.823807373,13.1622789,0.905916138,13.3188792
55.93713296,-1.623523865,13.17395462,1.461710358,13.35385739
55.94716196,-0.999471588,13.78184052,0.840951233,13.84360034
55.95718996,-1.048120422,13.77016479,0.369282074,13.81493265
55.96721896,-1.070723419,13.30792603,0.447419586,13.35842536
55.97724796,-0.553099823,13.03369629,0.722996521,13.06544612
55.98727696,-0.03861969,12.78356644,0.794098663,12.80826511
55.99730596,0.310454407,12.47341141,0.38499939,12.48321267
56.00733396,0.751886444,11.63799866,-0.278570709,11.66558818
56.01736296,1.54104538,10.99733093,-0.029039612,11.1048166
56.02739196,2.346670074,11.32963989,0.183967438,11.57157917
56.03742096,2.437830505,11.19656662,0.493074646,11.46949189
56.04744996,1.930984497,10.78851517,1.239272919,11.02980317
56.05747896,1.578617249,10.8504863,1.522783356,11.06995729
56.06750696,1.440454559,11.26422592,1.429078217,11.44552137
56.07753596,1.534608765,12.03242844,1.110839996,12.18065366
56.08756496,1.754950562,13.10554688,0.157023468,13.22345896
56.09759396,1.758992157,14.162948,-1.901495819,14.39787608
56.10762296,2.058818665,14.97530869,-3.954177246,15.62479191
56.11765096,2.569107513,15.2100206,-4.416865082,16.04536498
56.12767996,3.019221497,14.21084839,-2.692451019,14.77542564
56.13770896,3.09840683,12.57011032,0.095202026,12.94669308
56.14773796,3.353177032,11.10630432,1.542242889,11.70351678
56.15776696,2.827619934,9.918075256,2.567610626,10.62808899
56.16779596,2.000440063,8.859626312,2.682421875,9.470487102
56.17782396,1.490600281,7.976013794,1.333726501,8.222986782
56.18785296,0.670006714,7.458689575,1.002315674,7.555501035
56.19788196,-0.224233704,6.924300842,-0.015567627,6.927948128
56.20791096,-0.679736481,6.942562866,-0.301622772,6.98227736
56.21793996,-1.262324982,6.784341888,-0.051642609,6.900972843
56.22796796,-1.370849304,6.44245285,0.080083466,6.587172376
56.23799696,-0.75353302,6.169121246,0.003293152,6.214972229
56.24802596,-0.176333313,5.965245209,0.340691528,5.977567612
56.25805496,0.212857361,5.775739288,-0.370180206,5.791502911
56.26808396,0.452509003,5.117408295,-0.491128693,5.160798334
56.27811296,0.870888977,4.306245117,-0.140108643,4.395659797
56.28814096,0.822240143,3.647465057,-0.456849976,3.766801308
56.29816996,0.697250061,2.992427216,-0.927022247,3.209384448
56.30819896,0.590522003,2.442919922,-1.088686066,2.73894347
56.31822796,0.270637207,1.906585236,-1.623224487,2.518564967
56.32825696,-0.020657043,1.566642151,-1.990859985,2.533439919
56.33828496,-0.321531372,1.801803131,-2.373015289,2.996844759
56.34831396,-0.736318817,2.441722412,-3.5500177,4.371132509
56.35834296,-1.03554657,3.678300934,-4.677473145,6.039951115
56.36837196,-1.430724792,5.59536438,-6.075715485,8.382684214
56.37840096,-2.148781586,7.97526535,-7.899822235,11.42931805
56.38842996,-2.884950714,11.00032471,-9.398505707,14.75337229
56.39845796,-3.682192841,14.86349121,-9.285341034,17.90808402
56.40848696,-4.120930481,19.21748703,-7.275919647,20.95788354
56.41851596,-3.185974731,22.65838165,-5.49941391,23.53287589
56.42854496,-2.038610687,21.56355835,-5.707181854,22.39899344
56.43857396,-1.51993927,16.41187134,-5.317392426,17.31861422
56.44860196,-1.172960815,11.67467239,-5.530399475,12.97147374
56.45863096,-0.96294754,7.811356201,-6.975344696,10.51665286
56.46865996,-0.11002121,4.75995163,-8.538544006,9.776296739
56.47868896,1.209185486,3.335513763,-8.99329834,9.667843432
56.48871796,2.118394775,3.841311951,-8.309370575,9.396218031
56.49874696,2.273771667,7.088659058,-8.148006134,11.0367173
56.50877496,1.393452301,11.10959747,-7.740403748,13.61171244
56.51880396,-0.142353973,14.19438263,-6.008804626,15.4144898
56.52883296,-0.222138062,16.09483063,-1.665586395,16.18230813
56.53886196,2.593057709,16.91781921,-0.12049942,17.1158136
56.54889096,4.873864746,16.41606262,-0.500559082,17.1316149
56.55891896,5.936504974,12.32042953,-0.450712738,13.68350164
56.56894796,6.298901367,6.926695862,-0.653391266,9.38521146
56.57897696,4.653822327,3.421734467,0.500110016,5.797968527
56.58900596,2.368973694,2.28754303,0.83900528,3.398355387
56.59903496,0.916244659,2.757715302,1.305734711,3.185818748
56.60906396,0.389190674,3.955374756,1.888772278,4.400445382
56.61909196,0.123343506,5.55554718,2.545307007,6.112111407
56.62912096,-0.147144013,7.527995453,2.495011597,7.932052053
56.63914996,-0.239651642,8.89854538,3.330274658,9.504329123
56.64917896,0.26330246,11.28428421,4.855453033,12.28738469
56.65920796,2.394271088,16.76558578,5.54387146,17.81998629
56.66923596,3.705244904,20.75164673,1.413660278,21.12718905
56.67926496,1.276844788,18.42263992,-4.372257843,18.9773716
56.68929396,-1.086291046,13.42603043,-4.043391724,14.06368863
56.69932296,-1.294657745,10.90272766,-2.552042999,11.27202433
56.70935196,-0.93256073,9.46017746,-1.663790131,9.650534943
56.71938096,-0.446371765,8.524323578,-1.181493073,8.617381626
56.72940896,-0.235460358,7.864495697,-0.977317658,7.928485603
56.73943796,-0.267793121,7.496411133,-0.211210785,7.504165711
56.74946696,-0.42825943,7.268285522,0.615819397,7.306888127
56.75949596,-0.553249512,7.141349487,1.029559021,7.236362988
56.76952496,-0.530197449,7.364235992,0.741707611,7.420458966
56.77955296,-0.48094986,7.366481323,0.183368683,7.384442019
56.78958196,-0.339943085,7.539820862,-0.190104675,7.549874152
56.79961096,0.253123627,8.068222046,-0.971928864,8.130493482
56.80963996,0.58154068,8.362210693,-1.696871338,8.552434132
56.81966896,0.377664642,8.39184906,-2.030826874,8.642338747
56.82969796,0.109572144,8.31580719,-2.185455322,8.598887733
56.83972596,-0.214503937,7.999514923,-2.237996063,8.309445067
56.84975496,-0.373024292,7.898325348,-1.787133636,8.106573694
56.85978396,-0.448766785,7.872878265,-0.941392365,7.941651175
56.86981296,-0.293539581,7.758516083,-0.336799622,7.771368688
56.87984196,0.003592529,7.79743515,-0.165406036,7.799190149
56.88986996,0.175435181,8.242010651,0.015717316,8.243892533
56.89989896,0.009879456,8.839867401,0.456849976,8.851670191
56.90992796,-0.311352539,9.475745087,0.426163788,9.490432073
56.91995696,-0.196092224,10.30981064,-0.578097839,10.32786738
56.92998596,0.148042145,11.14163086,-2.029329987,11.32590106
56.94001396,0.547411652,11.45058838,-2.641407166,11.76404121
56.95004296,0.71611084,10.98954712,-2.161804504,11.22302808
56.96007196,0.831071777,10.95931,-0.757275238,11.01683356
56.97010096,0.617166596,11.2631781,0.187410278,11.28163101
56.98012996,-0.330512695,11.63904648,0.455652466,11.65265037
56.99015896,-1.693428497,12.22911942,-0.498164063,12.35585809
57.00018696,-2.676733704,12.94283524,-1.344204712,13.28490774
57.01021596,-3.068768463,13.4914444,-1.23208786,13.89080459
57.02024496,-3.122057648,13.23098602,-0.728834381,13.6138692
57.03027396,-2.649490356,13.02381683,0.355361023,13.29533322
57.04030296,-1.793270874,13.35148544,1.03315155,13.5109358
57.05033096,-0.698148193,13.65789825,0.70787796,13.69403837
57.06035996,-0.24219635,13.76492569,0.547112274,13.77792329
57.07038896,-0.271535339,13.66089203,1.280736694,13.72348312
57.08041796,-0.622705078,13.48440903,2.696342926,13.7654391
57.09044696,-0.737067261,13.39639206,2.873274994,13.72087087
57.10047496,-0.395627289,12.85826111,2.09100174,13.03317643
57.11050396,0.594563599,12.04410416,1.677262115,12.17485766
57.12053296,2.436183929,11.98407898,1.447489929,12.3145592
57.13056196,3.19196228,12.39272919,1.134341125,12.84737676
57.14059096,3.272794189,12.9287645,1.065484314,13.37906536
57.15061996,3.184627533,12.93505142,1.179247742,13.37340768
57.16064796,2.829416199,12.90167084,1.240620117,13.26641793
57.17067696,2.681523743,12.75572433,1.619631958,13.13477372
57.18070596,2.76490036,12.87577469,1.329684906,13.23624984
57.19073496,2.904559937,13.02546341,0.017812958,13.34539182
57.20076396,3.119812317,13.37139404,-1.949695587,13.86826306
57.21079196,3.417992249,13.7767511,-3.447630615,14.60711124
57.22082096,3.718267822,13.53485413,-3.586691437,14.48730987
57.23084996,3.814367981,12.69734573,-2.448159027,13.48204266
57.24087896,3.218307495,11.30868347,-0.684825897,11.77764032
57.25090796,2.586172028,9.853559418,1.06129303,10.24242461
57.26093696,2.652184753,8.746162262,1.987267456,9.353003273
57.27096496,1.726809082,8.576564941,3.002905426,9.249690633
57.28099396,0.205073547,7.959098969,2.529889069,8.354020005
57.29102296,-0.699495392,6.989265747,1.855691071,7.265171632
57.30105196,-1.093326416,6.763385468,0.85412384,6.904221402
57.31108096,-1.877096558,6.376889191,0.302969971,6.654321757
57.32110896,-1.900298309,6.225404205,-0.011526031,6.508987942
57.33113796,-1.514400787,5.987997894,0.145647125,6.178247455
57.34116696,-1.034947815,5.553900604,0.443527679,5.666890303
57.35119596,-0.259260864,5.282365265,-0.147593079,5.290782806
57.36122496,0.273181915,4.857398987,-0.302371216,4.874462189
57.37125296,0.803529053,4.223317566,-0.438887329,4.321422484
57.38128196,0.800834656,3.282673645,-0.845441895,3.483109875
57.39131096,0.858464813,2.386487274,-0.899629211,2.691025095
57.40133996,1.201401672,2.083666992,-1.577419739,2.876332238
57.41136896,1.090632019,1.797911224,-1.520088959,2.594731858
57.42139796,0.896485748,1.570534058,-2.022144928,2.712809251
57.43142596,0.508791962,1.558259583,-2.611768799,3.083565865
57.44145496,0.01751358,2.319875793,-3.210823059,3.961251714
57.45148396,-0.441581726,3.650009766,-4.183500366,5.56949199
57.46151296,-0.986897736,5.352120209,-5.864205322,8.000503855
57.47154196,-1.722767487,8.017028503,-8.36265976,11.71216257
57.48156996,-2.600093079,11.68006119,-11.38906631,16.51953828
57.49159896,-3.968247986,16.6141008,-11.5034285,20.59379044
57.50162796,-3.748355255,22.03642502,-7.77872406,23.66775745
57.51165696,-1.18298996,24.66061798,-4.733456726,25.13863873
57.52168533,-0.386945343,21.10551086,-4.506229248,21.58468016
57.53171333,-1.122515717,14.92231888,-4.676425323,15.67815665
57.54174233,-2.202819214,10.21191422,-5.898334351,11.99691429
57.55177133,-2.94392807,6.432274017,-6.632856903,9.697198163
57.56180033,-2.238295441,3.110232239,-7.230563965,8.183188028
57.57182933,-0.563428345,0.583636322,-7.56107666,7.604469943
57.58185733,0.032332764,1.085692291,-8.220904541,8.292348559
57.59188633,0.076640625,4.272116089,-7.22757019,8.396107462
57.60191533,-0.292940826,7.091802521,-5.971532135,9.275703389
57.61194433,-0.180374908,9.928403778,-5.358107758,11.28339734
57.62197333,1.422342224,13.75579468,-3.929328918,14.37652845
57.63200233,4.614903259,18.94295792,-2.094294891,19.6091575
57.64203033,8.290809174,23.42284195,-2.097138977,24.93521674
57.65205933,9.356592865,21.30025589,-1.958227844,23.34697812
57.66208833,5.279820557,10.67415298,-0.477057953,11.91812197
57.67211733,2.876717834,3.300486603,0.211061096,4.38329375
57.68214633,2.640509033,1.66498764,-0.552950134,3.170209086
57.69217433,1.69312912,2.398911438,-0.545765076,2.986523367
